epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,546.461,0.88759,0.93632,1.01081,0.99582,0.84615,0.91921,0.66848,0.96107,0.73387,0.92502,0.0002576,0.0002576,0.0002576
90,555.266,0.8051,0.78081,0.97991,1,0.68165,0.69651,0.4723,0.94843,0.72576,0.91339,0.0002378,0.0002378,0.0002378
91,560.523,0.64836,0.75393,0.90312,1,0.98934,0.995,0.73819,0.94843,0.72576,0.91339,0.000218,0.000218,0.000218
92,565.827,0.65803,0.79092,0.90802,1,0.98965,0.995,0.74593,0.93915,0.71808,0.91028,0.0001982,0.0001982,0.0001982
93,572.073,0.6952,0.78083,0.93703,0.99161,0.61538,0.67651,0.47233,0.93299,0.71927,0.90609,0.0001784,0.0001784,0.0001784
94,577.72,0.6755,0.72498,0.93679,1,0.92013,0.97853,0.75562,0.92052,0.73381,0.90171,0.0001586,0.0001586,0.0001586
95,582.587,0.68905,0.73334,0.94881,1,0.92013,0.97853,0.75562,0.92052,0.73381,0.90171,0.0001388,0.0001388,0.0001388
96,589.001,0.69291,0.74695,0.93802,1,0.83793,0.89336,0.67459,0.91856,0.7554,0.90819,0.000119,0.000119,0.000119
97,595.077,0.71067,0.74168,0.94061,0.88657,0.61538,0.64998,0.46706,0.91207,0.7869,0.90825,9.92e-05,9.92e-05,9.92e-05
98,601.381,0.60387,0.69461,0.92443,0.99316,0.76923,0.8787,0.67486,0.91282,0.79832,0.90878,7.94e-05,7.94e-05,7.94e-05
99,606.593,0.6177,0.70937,0.88579,0.9942,0.84615,0.95525,0.75388,0.91282,0.79832,0.90878,5.96e-05,5.96e-05,5.96e-05
100,612.732,0.64932,0.76055,0.92446,0.99423,0.84615,0.95525,0.74943,0.91312,0.80722,0.90865,3.98e-05,3.98e-05,3.98e-05
