epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,657.815,0.73599,0.76961,0.89842,0.99088,0.53846,0.59575,0.43418,0.96276,0.82792,0.89563,0.000713,0.000713,0.000713
67,671.418,0.79626,0.83604,0.96108,1,0.91873,0.98567,0.72117,1.00096,0.85576,0.90569,0.0006932,0.0006932,0.0006932
68,686.517,0.92312,0.9158,1.03549,0.98619,0.61538,0.68197,0.4883,0.99227,0.79851,0.90616,0.0006734,0.0006734,0.0006734
69,696.204,0.74786,0.87924,0.94406,0.99439,0.92308,0.98567,0.71724,0.99227,0.79851,0.90616,0.0006536,0.0006536,0.0006536
70,717.347,0.8033,0.75582,0.95599,0.98969,0.84615,0.91394,0.6718,0.98319,0.75866,0.90284,0.0006338,0.0006338,0.0006338
71,732.382,0.86255,0.87403,1.01876,1,0.60765,0.61757,0.4346,0.98983,0.76583,0.90304,0.000614,0.000614,0.000614
72,749.033,0.81235,0.82195,0.95496,1,0.60943,0.61757,0.42722,0.9737,0.76687,0.90263,0.0005942,0.0005942,0.0005942
73,764.909,0.89764,0.83784,0.99405,1,0.9153,0.92536,0.63699,0.9737,0.76687,0.90263,0.0005744,0.0005744,0.0005744
74,788.545,0.83044,0.79761,0.91685,1,0.60954,0.61757,0.42347,0.95417,0.75084,0.8967,0.0005546,0.0005546,0.0005546
75,807.05,0.80615,0.82775,0.98556,1,0.68546,0.69651,0.47266,0.97381,0.7378,0.90158,0.0005348,0.0005348,0.0005348
76,821.153,0.77737,0.76168,0.95042,0.98882,0.53846,0.59575,0.42327,1.01586,0.74824,0.91569,0.000515,0.000515,0.000515
77,835.288,0.89861,0.80189,0.99083,0.99269,0.84615,0.90936,0.64807,1.01586,0.74824,0.91569,0.0004952,0.0004952,0.0004952
78,855.154,0.74167,0.73333,0.9208,0.98857,0.53846,0.5868,0.42223,1.02766,0.76392,0.93031,0.0004754,0.0004754,0.0004754
79,871.749,0.75076,0.751,0.91395,0.98788,0.53846,0.59575,0.42555,1.01871,0.77154,0.93186,0.0004556,0.0004556,0.0004556
80,889.291,0.82483,0.79719,0.95226,0.98582,0.30769,0.30965,0.22706,1.02825,0.75189,0.93413,0.0004358,0.0004358,0.0004358
81,902.223,0.67927,0.69309,0.93955,0.98822,0.61538,0.68197,0.47572,1.02825,0.75189,0.93413,0.000416,0.000416,0.000416
82,918.729,0.74804,0.8068,0.96753,0.98512,0.53846,0.60157,0.40844,1.02843,0.74001,0.92726,0.0003962,0.0003962,0.0003962
83,942.187,0.7841,0.74351,0.95317,0.98004,0.53846,0.60157,0.40322,1.033,0.76147,0.91418,0.0003764,0.0003764,0.0003764
84,952.375,0.76154,0.69999,0.91006,0.97401,0.61538,0.68197,0.45309,1.05227,0.76593,0.91327,0.0003566,0.0003566,0.0003566
85,964.548,0.7527,0.83692,0.9349,0.98281,0.92308,0.98567,0.70008,1.05227,0.76593,0.91327,0.0003368,0.0003368,0.0003368
86,979.385,0.68843,0.69482,0.91941,0.98394,0.30769,0.30965,0.21894,1.05891,0.7749,0.91508,0.000317,0.000317,0.000317
87,993.333,0.69855,0.70646,0.90126,0.98371,0.92308,0.98567,0.67573,1.05194,0.76937,0.91373,0.0002972,0.0002972,0.0002972
88,1012.64,0.73026,0.67107,0.91174,0.97445,0.53846,0.60157,0.41004,1.02255,0.76892,0.91428,0.0002774,0.0002774,0.0002774
89,1024.7,0.70711,0.68737,0.94196,0.98812,0.92308,0.98567,0.68195,1.02255,0.76892,0.91428,0.0002576,0.0002576,0.0002576
90,1045.6,0.69511,0.66066,0.90532,0.88391,0.61538,0.60868,0.42487,0.99464,0.76183,0.9029,0.0002378,0.0002378,0.0002378
91,1063.29,0.6877,0.74491,0.94404,0.85927,0.61538,0.60868,0.42682,0.96562,0.76518,0.89768,0.000218,0.000218,0.000218
92,1079.76,0.62833,0.76497,0.88369,0.98693,0.30769,0.30965,0.22388,0.95081,0.76642,0.89477,0.0001982,0.0001982,0.0001982
93,1092.95,0.68135,0.69226,0.90214,0.9476,0.92308,0.92536,0.65528,0.95081,0.76642,0.89477,0.0001784,0.0001784,0.0001784
94,1105.95,0.65005,0.68504,0.86768,1,0.60784,0.61757,0.4261,0.94974,0.76148,0.89125,0.0001586,0.0001586,0.0001586
95,1118.38,0.67269,0.73593,0.90915,0.9867,0.30769,0.30965,0.22776,0.96411,0.75507,0.88992,0.0001388,0.0001388,0.0001388
96,1130.96,0.57787,0.67341,0.88848,1,0.60105,0.61757,0.42263,0.97929,0.74654,0.89029,0.000119,0.000119,0.000119
97,1151.81,0.63502,0.69637,0.86468,1,0.89986,0.92536,0.65568,0.97929,0.74654,0.89029,9.92e-05,9.92e-05,9.92e-05
98,1161.56,0.66543,0.73296,0.8914,0.85959,0.61538,0.60868,0.41112,0.98654,0.74601,0.8883,7.94e-05,7.94e-05,7.94e-05
99,1173.78,0.61735,0.69148,0.88255,0.98635,0.30769,0.30965,0.21588,0.99591,0.74804,0.88826,5.96e-05,5.96e-05,5.96e-05
100,1185.97,0.62043,0.69854,0.92007,0.87355,0.61538,0.60868,0.40567,1.00113,0.74856,0.88839,3.98e-05,3.98e-05,3.98e-05
