epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,1526.76,0.87812,0.5991,1.05669,1,0.91145,0.93152,0.71208,0.97228,0.67246,1.11736,0.000713,0.000713,0.000713
67,1535.9,0.906,0.561,1.10006,1,0.91145,0.93152,0.71208,0.97228,0.67246,1.11736,0.0006932,0.0006932,0.0006932
68,1544.08,0.89435,0.56484,1.09806,1,0.9178,0.93429,0.73311,1.00013,0.71381,1.1107,0.0006734,0.0006734,0.0006734
69,1613.98,0.8706,0.685,1.05573,0.98293,0.92308,0.93429,0.70497,1.04022,0.69252,1.11072,0.0006536,0.0006536,0.0006536
70,1624.01,0.8198,0.53699,1.00664,0.99225,0.92308,0.93471,0.68393,1.08449,0.6821,1.10935,0.0006338,0.0006338,0.0006338
71,1633.65,0.93058,0.61697,1.06876,0.99225,0.92308,0.93471,0.68393,1.08449,0.6821,1.10935,0.000614,0.000614,0.000614
72,1642.1,0.95441,0.61342,1.15102,0.99218,0.92308,0.9345,0.66792,1.0519,0.68983,1.09228,0.0005942,0.0005942,0.0005942
73,1648.92,0.8565,0.56103,1.08994,0.99092,0.92308,0.93471,0.69302,1.01142,0.64517,1.11455,0.0005744,0.0005744,0.0005744
74,1656.61,0.79821,0.49045,1.03116,0.99161,0.92308,0.93471,0.6824,1.00588,0.61506,1.11864,0.0005546,0.0005546,0.0005546
75,1723.52,0.72281,0.51575,1.03999,0.99161,0.92308,0.93471,0.6824,1.00588,0.61506,1.11864,0.0005348,0.0005348,0.0005348
76,1730.37,0.86497,0.542,1.06624,0.9919,0.92308,0.93649,0.72634,1.03487,0.62264,1.13291,0.000515,0.000515,0.000515
77,1740.89,0.80654,0.51352,1.00288,0.99274,0.92308,0.93824,0.73206,1.02336,0.62728,1.12424,0.0004952,0.0004952,0.0004952
78,1747.8,0.75863,0.49552,1.0026,0.99395,0.92308,0.93565,0.71482,1.00855,0.63526,1.12334,0.0004754,0.0004754,0.0004754
79,1754.55,0.823,0.51144,1.02401,0.99395,0.92308,0.93565,0.71482,1.00855,0.63526,1.12334,0.0004556,0.0004556,0.0004556
80,1761.33,0.74654,0.49092,1.02356,0.99508,0.92308,0.94568,0.73415,1.01082,0.61753,1.11652,0.0004358,0.0004358,0.0004358
81,1828.68,0.92538,0.63448,1.26653,0.9954,0.92308,0.94833,0.72469,0.98931,0.60911,1.10081,0.000416,0.000416,0.000416
82,1838.19,0.74503,0.46651,0.93129,0.99532,0.92308,0.93592,0.7216,0.98149,0.6109,1.1011,0.0003962,0.0003962,0.0003962
83,1844.86,0.79971,0.56065,1.1088,0.99532,0.92308,0.93592,0.7216,0.98149,0.6109,1.1011,0.0003764,0.0003764,0.0003764
84,1851.46,0.72238,0.47914,0.99329,0.99491,0.92308,0.9362,0.72116,0.99894,0.58644,1.12072,0.0003566,0.0003566,0.0003566
85,1858.9,0.7557,0.47562,0.99829,0.99472,0.92308,0.9362,0.73904,0.99495,0.56453,1.12599,0.0003368,0.0003368,0.0003368
86,1865.76,0.78265,0.49079,1.00019,0.99459,0.92308,0.93592,0.72428,0.98843,0.53278,1.13431,0.000317,0.000317,0.000317
87,1935.32,0.74352,0.49082,1.05307,0.99459,0.92308,0.93592,0.72428,0.98843,0.53278,1.13431,0.0002972,0.0002972,0.0002972
88,1942.26,0.75123,0.50751,1.00167,0.99473,0.92308,0.93592,0.72706,0.99835,0.5315,1.14159,0.0002774,0.0002774,0.0002774
89,1951.11,0.91584,0.50605,1.06482,0.99518,0.92308,0.95344,0.72585,1.00348,0.53294,1.1305,0.0002576,0.0002576,0.0002576
90,1960.23,0.77944,0.51523,1.01254,0.9956,0.92308,0.95638,0.72731,0.98243,0.53268,1.09681,0.0002378,0.0002378,0.0002378
91,1966.96,0.64906,0.4276,0.96214,0.9956,0.92308,0.95638,0.72731,0.98243,0.53268,1.09681,0.000218,0.000218,0.000218
92,1973.47,0.66809,0.47451,1.03079,0.99569,0.92308,0.96,0.74392,0.96374,0.52949,1.06703,0.0001982,0.0001982,0.0001982
93,1980.14,0.67345,0.43445,0.96218,0.99573,0.92308,0.9587,0.74619,0.94578,0.52388,1.05035,0.0001784,0.0001784,0.0001784
94,2048.14,0.67873,0.44428,1.01896,0.99538,0.92308,0.95435,0.74997,0.92039,0.51189,1.03292,0.0001586,0.0001586,0.0001586
95,2054.85,0.6514,0.43224,1.01991,0.99538,0.92308,0.95435,0.74997,0.92039,0.51189,1.03292,0.0001388,0.0001388,0.0001388
96,2061.45,0.72834,0.44056,1.04355,0.99527,0.92308,0.95258,0.75786,0.90775,0.514,1.02611,0.000119,0.000119,0.000119
97,2068.54,0.62958,0.40487,0.95831,0.99503,0.92308,0.94895,0.77291,0.89182,0.53057,1.01959,9.92e-05,9.92e-05,9.92e-05
98,2075.54,0.602,0.41111,0.99674,0.99499,0.92308,0.94959,0.76747,0.89228,0.52978,1.02224,7.94e-05,7.94e-05,7.94e-05
99,2082.01,0.62562,0.39979,0.93421,0.99499,0.92308,0.94959,0.76747,0.89228,0.52978,1.02224,5.96e-05,5.96e-05,5.96e-05
100,2149.06,0.67354,0.40935,0.98045,0.99484,0.92308,0.94959,0.76936,0.89879,0.52973,1.02803,3.98e-05,3.98e-05,3.98e-05
