epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,736,0.84973,0.80136,0.96215,0.9974,0.92308,0.92536,0.66901,1.00332,0.72456,0.93019,0.0004952,0.0004952,0.0004952
78,748.73,0.80245,0.78354,0.97861,0.99421,0.69231,0.69651,0.48755,1.00015,0.73015,0.93597,0.0004754,0.0004754,0.0004754
79,763.677,0.84697,0.88199,0.9833,0.99808,1,0.995,0.72348,1.00015,0.73015,0.93597,0.0004556,0.0004556,0.0004556
80,779.437,0.8205,0.79193,0.98947,0.99854,1,0.995,0.73138,1.01117,0.73656,0.94117,0.0004358,0.0004358,0.0004358
81,792.113,0.90714,1.01012,1.13563,0.99696,0.92308,0.92536,0.62765,1.02664,0.73493,0.94609,0.000416,0.000416,0.000416
82,804.107,0.7794,0.79771,0.93219,0.99361,0.69231,0.69651,0.46187,1.02948,0.74311,0.94541,0.0003962,0.0003962,0.0003962
83,816.647,0.83978,0.91256,1.00533,0.99776,1,0.995,0.68871,1.02948,0.74311,0.94541,0.0003764,0.0003764,0.0003764
84,830.784,0.70552,0.74582,0.92396,0.99101,0.61538,0.61757,0.42626,1.0034,0.73194,0.93589,0.0003566,0.0003566,0.0003566
85,841.739,0.7191,0.69416,0.93772,0.99152,0.69231,0.69651,0.48665,0.96497,0.72071,0.92443,0.0003368,0.0003368,0.0003368
86,854.163,0.80273,0.78175,0.96063,0.99523,0.92308,0.92536,0.67233,0.94176,0.70005,0.92232,0.000317,0.000317,0.000317
87,868.658,0.77862,0.76036,0.98276,0.99612,1,0.995,0.74985,0.94176,0.70005,0.92232,0.0002972,0.0002972,0.0002972
88,885.185,0.81903,0.75576,1.00041,0.99603,1,0.995,0.7464,0.93489,0.69844,0.92076,0.0002774,0.0002774,0.0002774
89,898.426,0.82049,0.86823,0.98489,0.99655,1,0.995,0.74469,0.91808,0.68789,0.91548,0.0002576,0.0002576,0.0002576
90,908.205,0.8196,0.76701,0.98407,0.99342,0.69231,0.69651,0.49447,0.91502,0.68375,0.91202,0.0002378,0.0002378,0.0002378
91,918.053,0.70041,0.7767,0.93562,0.99836,1,0.995,0.73299,0.91502,0.68375,0.91202,0.000218,0.000218,0.000218
92,932.658,0.64034,0.76368,0.91406,0.99886,1,0.995,0.72543,0.9138,0.68642,0.90351,0.0001982,0.0001982,0.0001982
93,943.841,0.7208,0.81856,0.93346,1,0.99876,0.995,0.74465,0.93265,0.69819,0.90737,0.0001784,0.0001784,0.0001784
94,954.296,0.67942,0.75484,0.95982,1,0.99503,0.995,0.73711,0.93653,0.70805,0.90867,0.0001586,0.0001586,0.0001586
95,961.956,0.69258,0.72499,0.94256,1,0.99503,0.995,0.73711,0.93653,0.70805,0.90867,0.0001388,0.0001388,0.0001388
96,971.522,0.71169,0.75221,0.93678,1,0.68406,0.69651,0.49445,0.93909,0.72141,0.90823,0.000119,0.000119,0.000119
97,979.114,0.71918,0.74367,0.95222,1,0.96636,0.995,0.74246,0.94193,0.74308,0.9097,9.92e-05,9.92e-05,9.92e-05
98,991.784,0.64782,0.73581,0.94593,1,0.67499,0.69651,0.49958,0.94353,0.75164,0.91102,7.94e-05,7.94e-05,7.94e-05
99,1003.48,0.65945,0.74225,0.89586,1,0.96801,0.995,0.75027,0.94353,0.75164,0.91102,5.96e-05,5.96e-05,5.96e-05
100,1013.61,0.61568,0.75435,0.88387,0.91836,1,0.99,0.73899,0.94444,0.75684,0.91112,3.98e-05,3.98e-05,3.98e-05
