epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,282.468,0.83906,0.92109,0.98263,0.83981,0.92308,0.90925,0.61423,1.07534,1.20266,0.94153,0.0009308,0.0009308,0.0009308
56,293.281,0.94246,1.00207,1.04399,0.90685,0.92308,0.92446,0.67247,1.01875,1.13514,0.92442,0.000911,0.000911,0.000911
57,300.99,0.97152,0.97029,0.97222,0.90685,0.92308,0.92446,0.67247,1.01875,1.13514,0.92442,0.0008912,0.0008912,0.0008912
58,310.288,0.96116,0.83855,0.98614,1,0.91139,0.94436,0.70686,0.99821,1.08018,0.91962,0.0008714,0.0008714,0.0008714
59,319.188,0.84381,0.87939,0.95583,1,0.91499,0.951,0.6518,1.07836,1.14072,0.96609,0.0008516,0.0008516,0.0008516
60,326.145,0.83308,0.87064,0.96833,0.98805,0.84615,0.96435,0.65123,1.08325,1.09781,0.97968,0.0008318,0.0008318,0.0008318
61,330.504,0.79776,0.89204,1.01475,0.98805,0.84615,0.96435,0.65123,1.08325,1.09781,0.97968,0.000812,0.000812,0.000812
62,337.755,0.84221,0.83565,0.96165,1,0.82526,0.96147,0.69032,1.01314,0.98989,0.95933,0.0007922,0.0007922,0.0007922
63,343.913,0.86016,0.82468,0.94134,0.98762,0.84615,0.97045,0.71695,1.00451,0.90804,0.96092,0.0007724,0.0007724,0.0007724
64,350.624,0.82577,0.85406,0.9868,0.8565,1,0.975,0.70484,1.01428,0.86004,0.96149,0.0007526,0.0007526,0.0007526
65,358.99,0.8688,0.82807,0.97156,0.8565,1,0.975,0.70484,1.01428,0.86004,0.96149,0.0007328,0.0007328,0.0007328
66,366.15,0.88608,0.83788,1.00059,1,0.91323,0.99,0.73052,1.02698,0.83239,0.96012,0.000713,0.000713,0.000713
67,374.086,0.81275,0.86338,0.9939,1,0.99639,0.995,0.7224,1.05747,0.82652,0.9872,0.0006932,0.0006932,0.0006932
68,382.29,0.77828,0.84679,0.96891,1,0.99493,0.995,0.70479,1.11137,0.83933,1.00655,0.0006734,0.0006734,0.0006734
69,387.944,0.84494,0.93193,1.01374,1,0.99493,0.995,0.70479,1.11137,0.83933,1.00655,0.0006536,0.0006536,0.0006536
70,396.651,0.76769,0.75713,0.93305,0.9908,0.92308,0.99,0.71297,1.10093,0.83684,0.99753,0.0006338,0.0006338,0.0006338
71,406.252,0.89015,0.84083,0.99909,0.9874,0.92308,0.98188,0.69477,1.09529,0.85188,0.98227,0.000614,0.000614,0.000614
72,417.321,0.84877,0.81532,1.00133,0.98892,0.84615,0.90936,0.63264,1.08342,0.84952,0.96673,0.0005942,0.0005942,0.0005942
73,425.291,0.73731,0.76623,0.94786,0.99002,0.92308,0.98188,0.71012,1.08342,0.84952,0.96673,0.0005744,0.0005744,0.0005744
74,435.921,0.74011,0.75221,0.9433,0.98768,0.84615,0.90536,0.62761,1.06295,0.83492,0.94583,0.0005546,0.0005546,0.0005546
75,447.144,0.70849,0.76314,0.95519,0.9806,0.92308,0.97853,0.71465,1.01741,0.83376,0.92952,0.0005348,0.0005348,0.0005348
76,458.446,0.82014,0.74294,0.96938,0.96745,0.53846,0.59575,0.39089,1.01826,0.82331,0.92114,0.000515,0.000515,0.000515
77,472.987,0.79108,0.75493,0.92655,0.98096,0.84615,0.90536,0.64265,1.01826,0.82331,0.92114,0.0004952,0.0004952,0.0004952
78,488.39,0.74554,0.72876,0.93374,0.98513,0.92308,0.98188,0.72973,1.04505,0.82621,0.92387,0.0004754,0.0004754,0.0004754
79,497.301,0.78847,0.78906,0.94528,0.98234,0.92308,0.98188,0.74811,1.05905,0.82156,0.92732,0.0004556,0.0004556,0.0004556
80,508.907,0.71099,0.71733,0.91398,0.99435,0.84615,0.91394,0.67433,1.07673,0.79865,0.92493,0.0004358,0.0004358,0.0004358
81,517.568,0.78005,0.85875,1.00733,0.99605,0.92308,0.98567,0.74737,1.07673,0.79865,0.92493,0.000416,0.000416,0.000416
82,527.434,0.69094,0.72239,0.89913,1,0.91913,0.98567,0.73274,1.09747,0.79288,0.92877,0.0003962,0.0003962,0.0003962
83,536.732,0.7259,0.83142,0.95646,1,0.91589,0.98567,0.72203,1.08508,0.78617,0.92851,0.0003764,0.0003764,0.0003764
84,546.224,0.68897,0.72077,0.89609,1,0.91621,0.98567,0.72332,1.09418,0.76612,0.93313,0.0003566,0.0003566,0.0003566
85,553.666,0.68544,0.69373,0.90958,1,0.91621,0.98567,0.72332,1.09418,0.76612,0.93313,0.0003368,0.0003368,0.0003368
86,564.834,0.7767,0.70526,0.92848,1,0.91913,0.98567,0.71707,1.10081,0.74727,0.94025,0.000317,0.000317,0.000317
87,575.011,0.78107,0.75492,0.96885,0.99966,0.92308,0.99,0.72343,1.09822,0.74422,0.94549,0.0002972,0.0002972,0.0002972
88,586.175,0.77844,0.69248,0.9609,0.99634,0.92308,0.99,0.71709,1.08195,0.73969,0.94428,0.0002774,0.0002774,0.0002774
89,596.312,0.80802,0.79379,0.95496,0.99634,0.92308,0.99,0.71709,1.08195,0.73969,0.94428,0.0002576,0.0002576,0.0002576
90,608.628,0.75741,0.71824,0.93802,0.99556,0.92308,0.99,0.7311,1.06925,0.73811,0.93981,0.0002378,0.0002378,0.0002378
91,618.358,0.63595,0.74605,0.89228,0.99429,0.92308,0.98567,0.73924,1.05234,0.73664,0.93376,0.000218,0.000218,0.000218
92,628.109,0.60793,0.74712,0.89484,0.99334,0.92308,0.98567,0.74764,1.03142,0.73362,0.92713,0.0001982,0.0001982,0.0001982
93,635.309,0.64066,0.70942,0.91491,0.99334,0.92308,0.98567,0.74764,1.03142,0.73362,0.92713,0.0001784,0.0001784,0.0001784
94,644.798,0.65204,0.6975,0.91394,0.99257,0.92308,0.98567,0.75238,1.01533,0.73115,0.92061,0.0001586,0.0001586,0.0001586
95,653.877,0.6441,0.73645,0.91644,0.9917,0.92308,0.98188,0.74067,1.01438,0.74461,0.918,0.0001388,0.0001388,0.0001388
96,662.71,0.64075,0.71433,0.89105,0.99293,0.84615,0.90536,0.65902,1.01731,0.76555,0.91949,0.000119,0.000119,0.000119
97,670.749,0.65225,0.72897,0.91059,0.9948,0.92308,0.97853,0.73898,1.01731,0.76555,0.91949,9.92e-05,9.92e-05,9.92e-05
98,680.999,0.63139,0.70326,0.9314,1,0.91936,0.97853,0.72755,1.01917,0.7806,0.92065,7.94e-05,7.94e-05,7.94e-05
99,689.84,0.62459,0.69534,0.88377,1,0.91581,0.97853,0.73817,1.02116,0.78942,0.92256,5.96e-05,5.96e-05,5.96e-05
100,698.719,0.63439,0.70387,0.8917,1,0.90035,0.97853,0.73817,1.0202,0.79468,0.92344,3.98e-05,3.98e-05,3.98e-05
